fitter,t0,t1,t_mid,n_events,n,se_n,mu_mean,converged,condition_number,beta_exp,alpha,timescales,edge_window,loglik_per_event,gain_over_poisson_per_event,ks_stat,ks_p,lb_stat,lb_p,dispersion_z,dispersion_p,heldout_gain_over_poisson_per_event,heldout_gain_kernel_only_per_event,heldout_n_events,boot_n,boot_mean,boot_sd,boot_lo,boot_hi
exp_const,41700.0,42300.0,42000.0,1263,0.2641081102671279,0.014697225660132504,1.549052427887694,True,1.0394141204568408,1311.468436343415,0.26411,7.63e-04,False,0.740606281467728,0.9962908143333833,0.07015691614207153,7.518918595974091e-06,24.2718895686151,0.0069105083931410224,3.7704238839376396,0.0001629705038683049,1.2335447784139182,1.2269353397810416,1429,100,0.26350733137564714,0.01323405604149043,0.23750262614040815,0.2896379508254391
exp_const,42000.0,42600.0,42300.0,1390,0.36359639146242123,0.01646871689072086,1.4743350264453878,True,1.0556435187535735,678.840393793989,0.36360,1.47e-03,False,1.173001083373338,1.332871712464747,0.09706470007025654,7.511530696004703e-12,55.177916935831476,2.925361638798808e-08,3.9410226247976463,8.113497223258053e-05,0.9416665889959188,0.9346003951059437,1237,100,0.361092113384597,0.01510098831026848,0.3283219389202505,0.3888951372341498
exp_const,42300.0,42900.0,42600.0,1429,0.3903133062442893,0.01696706196019903,1.4520704756281826,True,1.086290640046984,356.92832014185234,0.39031,2.80e-03,False,1.1193417286169065,1.2515412059031854,0.10379507672520397,7.390220956357463e-14,71.41330260879586,2.3635670653361502e-11,4.9772894943353325,6.448084660085103e-07,1.2632617920741034,1.2629860004313447,1393,100,0.38854705551228447,0.01671978863292559,0.3510002737021241,0.4149177388981464
exp_const,42600.0,43200.0,42900.0,1237,0.23710806690367442,0.014080951980722723,1.5728288687336012,True,1.038226666940091,2117.623115508552,0.23711,4.72e-04,False,0.7070084948092843,0.9834937776329429,0.1110412730127493,9.694720740166006e-14,41.96065625872167,7.620518341216192e-06,5.597584992039315,2.173583019734254e-08,1.6123271370886547,1.540921104858196,1934,100,0.23845530399784953,0.013572968028141279,0.21521655591938094,0.263420794211883
exp_const,42900.0,43500.0,43200.0,1393,0.3188246257363654,0.015323417617154986,1.5814621605820722,True,1.035411413380113,1480.5883900568538,0.31882,6.75e-04,False,1.1567568818348046,1.314471563271145,0.08419710182602913,4.863280929276486e-09,67.83260505979445,1.1599911244264838e-10,6.4584318731229,1.0579346914082539e-10,1.4130382405111521,1.391122187279879,1833,100,0.31924115791509,0.014772405943038145,0.29267946440756476,0.3539766828017362
exp_const,43200.0,43800.0,43500.0,1934,0.44091721529678823,0.015333437533122945,1.8021101760266887,True,1.0555541117412464,661.2687247097175,0.44092,1.51e-03,False,1.8281603866582434,1.6577443658611501,0.0867995331206428,3.97887499046907e-13,182.79761492306676,6.1484557229703256e-34,8.616010175377406,6.9327599610451596e-18,1.1565462117570358,1.069938262156986,1270,100,0.4456698397179762,0.013389018669414797,0.4223203283840995,0.4704688541725875
exp_const,43500.0,44100.0,43800.0,1833,0.3922014019594877,0.01485415587954537,1.8568247170137633,True,1.050120361280046,703.9584427834228,0.39220,1.42e-03,False,1.5431036113992531,1.4263240187756945,0.07396617112352746,3.626749535850042e-09,208.57967240269465,2.6125954858820765e-39,6.728879800619862,1.709742153272145e-11,1.263946896349035,1.1653582454518812,1086,100,0.39267905043893975,0.016998758791208306,0.36339702678306424,0.42340763716167584
exp_const,43800.0,44400.0,44100.0,1270,0.2845854137159142,0.015215837530432937,1.5142942076325974,True,1.0417816182434252,1240.1333525258708,0.28459,8.06e-04,False,0.8638071342054796,1.1139646099689893,0.0667732571255184,2.2869531467275415e-05,86.18401447222837,3.047803729011622e-14,4.396853631532339,1.0983135449052387e-05,0.8703313840691649,0.8252710348498697,849,100,0.28271490388111287,0.015385423443533257,0.24851687037336498,0.31121547694202023
exp_const,44100.0,44700.0,44400.0,1086,0.3385055405500219,0.018061407123925007,1.1973049716044628,True,1.0665028738982874,488.6514850239892,0.33851,2.05e-03,False,0.7703259172147754,1.1769990719370411,0.08559081149134809,2.2698422452749502e-07,60.236348254248796,3.2695631635030326e-09,1.9541706779719359,0.05068103576673364,1.2538790540921796,1.2461692532437838,885,100,0.3356917696362293,0.017636701583766155,0.30352154956082805,0.3696330484880021
exp_const,44400.0,45000.0,44700.0,849,0.30078326763874186,0.0193329071122326,0.9893916762911815,True,1.0719074767593157,309.79913776180126,0.30078,3.23e-03,False,0.24445130638984053,0.8973217752946396,0.07109579369531226,0.0003546197764510086,52.837883938090165,7.980261796180674e-08,1.5017564479410994,0.13316001978060465,1.2713464944621886,1.2567894264255952,1021,100,0.2991754189624886,0.015824270682517606,0.27473605437006504,0.33363302235845116
exp_const,44700.0,45300.0,45000.0,885,0.3233778032905935,0.01941845483818371,0.9980177401463731,True,1.0441222734239843,764.0317635345476,0.32338,1.31e-03,False,0.6445966818463705,1.2559386920545874,0.07416507382740216,0.00011147944729740763,70.25582795597992,3.957022836055782e-11,1.9599571710579673,0.0500007964341902,1.1182691882294427,1.119830978635165,934,100,0.323146478208532,0.01862460123954663,0.2871732555500772,0.35740545499323234
exp_const,45000.0,45600.0,45300.0,1021,0.35328918534220094,0.018992955886787708,1.100486236276026,True,1.0627523464505682,583.8209101036888,0.35329,1.71e-03,False,0.818880609071612,1.2872724461230929,0.0880712815825227,2.4340630278996014e-07,47.71250633051488,7.003637935138685e-07,2.3585689711539524,0.018345550325657715,1.228350656131015,1.224872911215192,1180,100,0.35144394468707335,0.01997417894727194,0.31255079198715185,0.38952733916280546
exp_const,45300.0,45900.0,45600.0,934,0.2625941520802629,0.016956896803483074,1.1478951032617233,True,1.0270607602628645,1921.4161141644074,0.26259,5.20e-04,False,0.5926061674730873,1.150059384460391,0.09765578110588019,3.321393674456802e-08,16.759929100852613,0.07984781254927246,3.748066368407967,0.00017820310556059622,1.1036032373042195,1.080203898418553,1345,100,0.2618513782965839,0.017637146764711505,0.22472189275520513,0.2908118471411004
exp_const,45600.0,46200.0,45900.0,1180,0.34115597662646685,0.01738779173189256,1.2957265793012827,True,1.0656936338457024,701.4002201762662,0.34116,1.43e-03,False,0.9017615232875021,1.225421461043938,0.08251670863165264,1.9454541273372586e-07,25.532074369334268,0.004423199221014971,5.111642141332101,3.1937038674284303e-07,1.0849138312850761,1.0858639623785382,1219,100,0.339610906216976,0.018818740376081132,0.30492137652760865,0.37129727893263276
exp_const,45900.0,46500.0,46200.0,1345,0.37426290380333394,0.017097344039906957,1.4026939906408606,True,1.0780391654984716,400.8357819891865,0.37426,2.49e-03,False,0.9742202652059944,1.167000628386201,0.07202071907924704,1.6384753296110043e-06,32.40331705307652,0.0003429332416771518,5.958861033486998,2.540019731830772e-09,1.3032411785365292,1.2952452298671606,1107,100,0.3745939814771419,0.018754333933470792,0.34095576015573564,0.4113481502722838
exp_const,46200.0,46800.0,46500.0,1219,0.34276391252256405,0.017226341937410072,1.3352846508837701,True,1.0797738217634136,450.3104604424427,0.34276,2.22e-03,False,0.8011510217329775,1.0922945474678523,0.08657247770310544,2.1307273988482964e-08,52.26550087651425,1.0189657294799817e-07,4.733205849780885,2.2100115205534965e-06,1.0395761909731003,1.0378056857086662,1144,100,0.343247818980914,0.016508478630484106,0.31191992883251174,0.3673410640203343
exp_const,46500.0,47100.0,46800.0,1107,0.3173498217085528,0.01721215092956847,1.2594895789477139,True,1.0455067142845091,1286.5390325614223,0.31735,7.77e-04,False,0.9366000585051509,1.3241207810126603,0.09784298575936504,1.1216191361946915e-09,37.56486864435679,4.517258706469282e-05,3.9059265334910367,9.386502890812672e-05,0.8896852965042108,0.8963090698183072,1172,100,0.31427862942394624,0.016693593531163863,0.27930468989165036,0.3479108527678198
exp_const,46800.0,47400.0,47100.0,1144,0.28730068901645117,0.016159123299744244,1.3588800196086377,True,1.0503337235862071,906.2805564229174,0.28730,1.10e-03,False,0.6955117466930081,1.0501552299694112,0.08268081344536646,2.98671628910699e-07,45.52910206487962,1.7452038428811565e-06,3.8662447768795434,0.00011052401176824697,1.071159526255426,1.067829451756692,1003,100,0.2892627282349763,0.01515603817192735,0.2529349918874545,0.3165313574341701
exp_const,47100.0,47700.0,47400.0,1172,0.25183618564895704,0.01496305324545175,1.4614133173656998,True,1.048510545657305,1116.532011637096,0.25184,8.96e-04,False,0.5745018820075158,0.9049645670867043,0.09736083741145074,4.0229211027507385e-10,18.812641484458464,0.04270797391014384,6.147434128454421,7.874638537360934e-10,1.2378092285345945,1.2451023108270236,1010,100,0.25255579669173467,0.015139050182751867,0.2260505864926403,0.28181473893563974
exp_const,47400.0,48000.0,47700.0,1003,0.26359540198362974,0.01644680090688606,1.2310230196840324,True,1.0349333658384487,1525.4066145240263,0.26360,6.56e-04,False,0.5895695772337626,1.0757484444879735,0.09961965448863852,4.064947212649553e-09,29.48676280996958,0.0010387957962876043,6.739650797861404,1.5876774123435e-11,1.4910857304182836,1.4950649650252854,990,100,0.2648038802638947,0.015096806982385538,0.23788869881391625,0.29162459982666306
exp_const,47700.0,48300.0,48000.0,1010,0.35869042300856613,0.019261455276744773,1.0795377879355814,True,1.066725458804389,428.54489410772726,0.35869,2.33e-03,False,0.7884698277259214,1.2676938731067628,0.08637570157754335,5.264749568093228e-07,36.521070374612506,6.846785170030312e-05,2.811615724597996,0.004929335506967136,1.1725184706830236,1.1507545533399954,782,100,0.36192890628247715,0.01960111261957876,0.3218156166111983,0.400248405520541
exp_const,48000.0,48600.0,48300.0,990,0.33865338914417115,0.018690848878496466,1.0912219079121162,True,1.0304061048122213,1245.8786859183747,0.33865,8.03e-04,False,1.0062753326317573,1.5055000447192681,0.08014800637227254,5.589208674043639e-06,83.21953962047961,1.1706063614139593e-13,3.1736438684187136,0.0015053827508513555,1.1416044800266218,1.1416339822619224,956,100,0.33904848890176426,0.018826196446407196,0.30702105869413815,0.3716182191888767
exp_const,48300.0,48900.0,48600.0,782,0.24561077912395035,0.01788827876027258,0.9832206178751182,True,1.0214375919060716,3060.699146073427,0.24561,3.27e-04,False,0.5026062607456393,1.2376811754164745,0.08428449910348801,2.7867190052275125e-05,37.42980263543036,4.767750579730265e-05,2.999675598856201,0.0027026728562230323,1.118980776915169,1.1132656725674666,936,100,0.24656757647292063,0.015983608395937446,0.21860783675911563,0.2728606889432351
exp_const,48600.0,49200.0,48900.0,956,0.2882963156016163,0.017645989250064584,1.1339812031434673,True,1.041345579927162,1099.1937696885113,0.28830,9.10e-04,False,0.6124589884835481,1.146630730648293,0.07188921556017747,9.656855075709951e-05,57.32156478506075,1.1598147081798703e-08,3.728123097725704,0.00019291114979437413,1.0033465447166938,0.9895840107366428,777,100,0.28660839830196044,0.01572911499642438,0.25809900588562756,0.3164687165228873
exp_const,48900.0,49500.0,49200.0,936,0.32107767375848323,0.018896523051324315,1.0591188283649773,True,1.0562119609479537,678.1099285507695,0.32108,1.47e-03,False,0.6284837704155923,1.1837979491541466,0.07939758576195838,1.4024505821757455e-05,65.09769362942579,3.882559952599061e-10,2.9738376043856127,0.0029410067966380896,0.9031386598246994,0.8559542010652174,658,100,0.31821846814075916,0.018125189091276913,0.2788630180933326,0.3493048033969381
exp_const,49200.0,49800.0,49500.0,777,0.24464026398516964,0.01804405641555255,0.9781908581392057,True,1.0386895328126693,1211.4020824608997,0.24464,8.25e-04,False,0.2510778617426996,0.9925671665911986,0.07880868938018926,0.00012076294959525134,23.157464100209637,0.010180039609549975,2.438917042186134,0.014731349628880647,0.6315980628387894,0.611632861458294,619,100,0.2419141935070018,0.020218368370579273,0.20814611157183854,0.27364817248075674
exp_const,49500.0,50100.0,49800.0,658,0.22094407186611636,0.01867714831577193,0.8543646678534924,True,1.041237677055749,1006.1913870167446,0.22094,9.94e-04,False,-0.03737535054807305,0.8703493733427561,0.06630253794646374,0.005857775069582279,35.0728712740287,0.00012133973042382206,2.372851889006674,0.01765134043917815,1.0041476752161862,0.9737734249450815,984,100,0.2214621765898141,0.019760911715036907,0.1883463883501,0.25375498990733164
exp_const,49800.0,50400.0,50100.0,619,0.29747995583510217,0.022886562763585905,0.7247665122301652,True,1.116423400573289,115.87990881944418,0.29748,8.63e-03,False,-0.2860508776217032,0.682773504909847,0.09096943307691932,6.58673404627728e-05,34.38909534627373,0.00015865682330848803,1.15755800156497,0.24704445667001496,1.2174534808041637,1.0978710648404784,1170,100,0.29808926876088215,0.024353387279301867,0.25240791692370845,0.3436572503281949
exp_const,50100.0,50700.0,50400.0,984,0.26457051764509476,0.016729825402700942,1.2061043510620484,True,1.0489852793264172,888.1482773958113,0.26457,1.13e-03,False,0.4718923720318947,0.9771961301957875,0.11413980115515987,1.2679159306938143e-11,117.4437077290971,1.669134514970251e-20,6.811442850616194,9.662468223896213e-12,1.3661986030069357,1.3501131178591688,1197,100,0.2644588983541546,0.01641345333189918,0.23030093855578804,0.2938675604469566
exp_const,50400.0,51000.0,50700.0,1170,0.3777271563804182,0.018526753229131974,1.2134320450581852,True,1.0983020581894354,291.74819602431126,0.37773,3.43e-03,False,0.8276420888632584,1.1598127162876029,0.09975362816739014,1.3773136074558807e-10,61.14315199362771,2.20103563728344e-09,4.731413553762224,2.2296176452530203e-06,1.3078442846304865,1.2866625123359252,1502,100,0.37619438569237224,0.018190413241880504,0.33988618322074265,0.41859507080263025
exp_const,50700.0,51300.0,51000.0,1197,0.4263636709295556,0.01931971017720479,1.1444044764955383,True,1.0825363742966745,312.75908193449334,0.42636,3.20e-03,False,1.0882520286645692,1.3976079783227424,0.11397995441057526,5.2960537339849716e-14,21.463011913889133,0.018086566153381525,3.8360502106218717,0.00012502885695899965,1.0862364079970244,1.0846268990469454,1582,100,0.42327904395148974,0.018621792469405388,0.3903313713643634,0.4620738625261649
exp_const,51000.0,51600.0,51300.0,1502,0.4122852429244382,0.016998048222940158,1.4712459418791524,True,1.088080675561953,395.69365916948396,0.41229,2.53e-03,False,1.2135427047827165,1.2959195276747828,0.1133427073221368,2.900710415853255e-17,77.26753751336489,1.7192162423588473e-12,5.599824803807575,2.1456854578385812e-08,1.1494921046606412,1.1347700365051485,1255,100,0.4096136509035727,0.016802878899115043,0.37787347256115467,0.43844968234539555
exp_const,51300.0,51900.0,51600.0,1582,0.2941794921412091,0.0138701783823996,1.8610134057210075,True,1.044536616721558,1382.2989895615965,0.29418,7.23e-04,False,1.0800842103934136,1.110568717281961,0.09429288346339171,1.0807604974209965e-12,271.9208155578529,1.3166014187534794e-52,8.184963404361465,2.7238641154411484e-16,1.3919402618190082,1.3944639873196962,1345,100,0.29604568260494857,0.01489906244354243,0.26454614668388277,0.32522914043638135
exp_const,51600.0,52200.0,51900.0,1255,0.27819857435111706,0.015080160800980565,1.5097679819317402,True,1.0320874751286702,1896.2641317687783,0.27820,5.27e-04,False,0.9246428185182374,1.1866816221684995,0.09724792492353529,8.786175330329144e-11,119.78402664196025,5.597280217327689e-21,7.332612274504894,2.2570923691635538e-13,1.1434781776880083,1.141729462229889,1400,100,0.2788628395020256,0.01444744298319115,0.2526530245370589,0.3047822942767615
exp_const,51900.0,52500.0,52200.0,1345,0.3301455417280142,0.01586283959068841,1.5015904106263693,True,1.0352452041624443,1431.6404742928723,0.33015,6.98e-04,False,1.20393508469051,1.3967154478707169,0.09714709242748926,1.6825398811012822e-11,162.03166990773468,1.2332272754643554e-29,7.609418817413846,2.7533118911886724e-14,1.1954493073637744,1.196142230848873,1391,100,0.32829146772195067,0.015345004195626434,0.2960827738507487,0.36263312698808275
exp_const,52200.0,52800.0,52500.0,1400,0.2881424873607668,0.014535873607118796,1.6610008628248794,True,1.033793706019903,1376.6127781606388,0.28814,7.26e-04,False,0.9943835662975001,1.1470857059102966,0.09472116057734059,2.2035383266908125e-11,168.71811594556797,5.1106598474616305e-31,6.793522913464333,1.0942784825273474e-11,1.4298562698970214,1.4351902753312786,1363,100,0.28657861920559236,0.015725793579066786,0.257933340578261,0.31602975015589696
exp_const,52500.0,53100.0,52800.0,1391,0.32451619395138187,0.015484473978232561,1.5659966236874685,True,1.0384066531970066,834.8335808384471,0.32452,1.20e-03,False,1.0540055968156712,1.2131570601083748,0.06298336162731744,3.065238789300341e-05,109.79528414920728,5.867770374592167e-19,4.60794920319492,4.066599741448302e-06,1.1296386971202708,1.1284503197285696,1302,100,0.32686833383040775,0.013961132680030446,0.29751324235650317,0.35346187638332094
exp_const,52800.0,53400.0,53100.0,1363,0.3899539266441943,0.017176141592750372,1.385821329973269,True,1.0498244980277531,624.4466305001715,0.38995,1.60e-03,False,1.2940010721691306,1.4734872956887446,0.0663727033014418,1.153729034120042e-05,54.67323533365837,3.6343710786330885e-08,4.445905807386032,8.752229349810731e-06,0.9926799879837563,0.9992574463296907,1398,100,0.38815648287761106,0.018770807294590876,0.3542263739619373,0.42495111819277276
exp_const,53100.0,53700.0,53400.0,1302,0.33420467931964065,0.01638859002689501,1.4447758458763702,True,1.0655683320349836,594.4406627419214,0.33420,1.68e-03,False,0.9068249292781279,1.1320977617257597,0.07275906902508406,1.936537934982361e-06,113.64433072926288,9.804157099944289e-20,6.758922904445237,1.3902134022445343e-11,1.1111679440222064,1.1043083206930917,1594,100,0.33283650328668857,0.01735683981539772,0.30229577327224794,0.36653954001534805
exp_const,53400.0,54000.0,53700.0,1398,0.29750137691010325,0.014932799259660325,1.6368217917994592,True,1.0621071250672989,777.3841653860366,0.29750,1.29e-03,False,0.855199133783238,1.0093308662056288,0.07526137758211593,2.4748990025415987e-07,185.9389832045547,1.367408603424971e-34,6.417219037395501,1.3878617244841128e-10,1.092038841058702,1.0896972255895518,1525,100,0.3000360618293232,0.01679584979532292,0.2683504607932513,0.3332467792096794
exp_const,53700.0,54300.0,54000.0,1594,0.29879056097718243,0.013923012661760803,1.862879743004917,True,1.0445080589976803,1321.8625013851838,0.29879,7.57e-04,False,1.1000990736672362,1.1230268695332224,0.07450801741758706,3.8444977508805816e-08,95.51881236851892,4.2805645379991147e-16,7.105188552630569,1.201583799497224e-12,1.3369824208888366,1.3401506053468342,1467,100,0.2970671407036931,0.012143602904577633,0.2748787446680737,0.3197467388461964
exp_const,54000.0,54600.0,54300.0,1525,0.288738293676654,0.013990963558775438,1.8077901702384993,True,1.0430504440753232,1470.8286291888578,0.28874,6.80e-04,False,1.0376902796470564,1.1048702458216908,0.0933117995510977,5.2457940444504985e-12,71.72692798438253,2.0551961710879775e-11,8.16306722973041,3.2662258930458524e-16,1.4431793721765789,1.4206259376686596,1942,100,0.28844975385780125,0.013368695677362886,0.2591248831016237,0.3128463283578485
exp_const,54300.0,54900.0,54600.0,1467,0.3983724708675816,0.016822003318433813,1.4709767874150845,True,1.0684209719559326,429.8934357607735,0.39837,2.33e-03,False,1.2795794176438653,1.38553429471703,0.08021715365202604,1.169230263282852e-08,76.51003369174217,2.416424784540947e-12,4.506544095933431,6.589199704970832e-06,1.397805905282535,1.3611868030727614,2139,100,0.3993097193178562,0.01623974577886869,0.3663750251758593,0.4311252845135378
exp_const,54600.0,55200.0,54900.0,1942,0.41865640271607696,0.014970914306653938,1.8816154432089631,True,1.0672698515053338,565.5500617487802,0.41866,1.77e-03,False,1.6448088401463064,1.4702648465111825,0.07201875068843244,3.327454416856011e-09,184.83511290460717,2.319373935739406e-34,6.453345958027727,1.0940720627435924e-10,1.6538982850172892,1.6529628128194938,2040,100,0.4199379090901582,0.015040228426185138,0.3923466135205924,0.44793459385620055
exp_const,54900.0,55500.0,55200.0,2139,0.4124056549667677,0.014204013011623278,2.094773840043479,True,1.0777417692606326,588.3894509623698,0.41241,1.70e-03,False,1.6380833006409208,1.3669192467746616,0.08337269057053552,2.2070291255304048e-13,153.4279916197691,7.34107052268519e-28,8.080156769067674,6.468356548760772e-16,1.5623683982616037,1.5620838856293575,2207,100,0.41070358863682793,0.014130613655541273,0.3804628043235289,0.4318322482842631
exp_const,55200.0,55800.0,55500.0,2040,0.5059563802424584,0.016118836646591736,1.6797483071756412,True,1.0962868595531936,343.1263522769782,0.50596,2.91e-03,False,1.890966424587605,1.6671909929654896,0.11976436606021298,5.912778371146142e-26,47.51778973144573,7.600180996648454e-07,6.048360163471487,1.4632754896504257e-09,1.3127064868667162,1.3218205182475806,2351,100,0.5049700805299567,0.017332205941502435,0.47069813819013795,0.5358259223452565
exp_const,55500.0,56100.0,55800.0,2207,0.4768045157610266,0.015086364916875065,1.9244873895256907,True,1.1021252790947882,405.5790229411611,0.47680,2.47e-03,False,1.868428579972027,1.5659688289314373,0.10916019348168957,2.334338646528524e-23,55.91373198283507,2.1307206266572915e-08,7.004833066119008,2.472804920627006e-12,1.3403255161951133,1.3429253654357542,2176,100,0.47687130058207544,0.015403324357918476,0.44723747324765795,0.5034019001776576
exp_const,55800.0,56400.0,56100.0,2351,0.36406771505543506,0.01263546818486109,2.491794669841133,True,1.0468494426779247,1315.1379311712417,0.36407,7.60e-04,False,1.7499677938800755,1.3843014005561523,0.07798912211097062,6.955998681753426e-13,98.22208723238116,1.2357537073968913e-16,8.166477946266594,3.175234160347228e-16,1.2070496818025043,1.2026553721825672,2840,100,0.365079482784631,0.013909567148379248,0.34119554313728256,0.3923811361382615
exp_const,56100.0,56700.0,56400.0,2176,0.34049351657964,0.01267739096927469,2.3918101798711686,True,1.038893488071992,2166.1383125858433,0.34049,4.62e-04,False,1.7426001917367895,1.4542862389771027,0.07441654010194848,6.321840739707189e-11,90.09836685046892,5.120686116557261e-15,5.272345357108127,1.3469131623097859e-07,1.3496567625974487,1.26287390773577,4313,100,0.3409134672352011,0.012725824440848889,0.31732528043288677,0.3659304496164623
exp_const,56400.0,57000.0,56700.0,2840,0.3811297225386344,0.011868519222106173,2.9293193725255815,True,1.0778180591668292,780.5974688705816,0.38113,1.28e-03,True,1.7663344203722817,1.2117047444331766,0.07578666169666101,1.240812032088342e-14,163.77177132186102,5.38899903098639e-30,6.628083169479738,3.4007385890953566e-11,1.3241909335800603,1.1876571872761839,6265,100,0.3797312736352675,0.010943872356179225,0.3558925495310927,0.40101829669508127
exp_const,56700.0,57300.0,57000.0,4313,0.4561109680746963,0.0105806813389376,3.9096556583226927,True,1.107324799876026,518.2238124464083,0.45611,1.93e-03,True,2.3108051436867507,1.338345802255054,0.07020708545343109,6.252832260056907e-19,393.3842681703262,2.4071600715319646e-78,6.560771393420246,5.3530133160741595e-11,,,0,100,0.45546129458857754,0.010216520687072636,0.4347750398969813,0.47460589698749744
exp_const,57000.0,57600.0,57300.0,6265,0.4633329993903511,0.008918951113589129,5.604158530797054,True,1.1402837906519927,531.9295683305207,0.46333,1.88e-03,True,2.5395900588945537,1.1937858467805318,0.07915931461001202,1.3577234354132232e-34,879.5659532018017,1.5899427664441376e-182,13.037743571536387,7.46332641770747e-39,,,0,100,0.46217385588301213,0.009831482335227845,0.4433999534183121,0.4786979061326001
exp_spline,34200.0,34800.0,34500.0,2800,0.36415749953038923,0.011981193341069724,2.9672650021915055,True,2.949471538593151,296.2125030202335,0.36416,3.38e-03,True,1.3396679220650956,0.7992228811179466,0.06714483874503649,2.026289342989566e-11,37.33859400493723,4.94458805330205e-05,5.893249499005269,3.786739806301652e-09,1.0016795433297492,1.00012212268522,2441,100,0.3626315233512426,0.013105124453246568,0.33751031123339986,0.3885349782715569
exp_spline,34500.0,35100.0,34800.0,2415,0.35457554924429036,0.012675807091979643,2.597833414291727,True,3.052400952214965,299.70488920539975,0.35458,3.34e-03,True,1.2333691214399445,0.8408442105694176,0.07044824099964085,7.236799621460688e-11,67.08436118795177,1.615358278942001e-10,6.794516373192448,1.0867647427320886e-11,0.9825784792689274,0.9834874116512122,2317,100,0.35625213597472566,0.012963458071373357,0.3346799544043317,0.38001180788642697
exp_spline,34800.0,35400.0,35100.0,2441,0.3425092492026256,0.01222261863866767,2.6748915378273104,True,3.0290773549075665,564.0468311059853,0.34251,1.77e-03,True,1.4212505485267837,1.01801713334997,0.0687045008713123,1.8339133679307383e-10,81.76157016799291,2.2650621077249882e-13,8.533363663308517,1.4215295211704437e-17,1.1776099907827533,1.1343736526064299,3575,100,0.34001877872679587,0.012514532919325154,0.31689038162781885,0.35906747857826543
exp_spline,35100.0,35700.0,35400.0,2317,0.3609351089611611,0.012928491098056681,2.467855587561646,True,3.0038523022991157,397.7432933758609,0.36094,2.51e-03,False,1.3438546581878652,0.9927557889716355,0.06560578497330043,4.096475271759982e-09,34.9505972949839,0.00012731235469248635,6.4058411039560985,1.4954264541323938e-10,1.2565694141402017,1.0828231326686126,5373,100,0.35951090698011773,0.013184124035658752,0.33412155655395476,0.3843349982266171
exp_spline,35400.0,36000.0,35700.0,3575,0.3912761617053472,0.010799161446842011,3.6269795365056408,True,2.813181828119314,680.3350647907426,0.39128,1.47e-03,False,1.9672183864599155,1.1824275865479537,0.06478151138468938,1.7355537894279077e-13,75.84272999847116,3.2604575924505187e-12,12.13572780132084,6.830001956805734e-34,1.1293662990808373,1.0775691800226581,5736,100,0.39011401925848516,0.010256682855432235,0.3735949238902204,0.4087631239617787
exp_spline,35700.0,36300.0,36000.0,5373,0.3768248508072266,0.008587761044947871,5.580533461021284,True,2.8647618641657,1404.6761325047405,0.37682,7.12e-04,False,2.342070199212954,1.1498581637002785,0.07479786917364095,1.3730792846410542e-26,184.51691913072153,2.700882253051466e-34,17.566853818956286,4.4201562090438077e-69,1.0954135738512596,1.0851527202215239,4495,100,0.37718760316993444,0.008842749487708744,0.36014014395797755,0.3933352239849559
exp_spline,36000.0,36600.0,36300.0,5736,0.35813171439885033,0.008092253506701287,6.136260815287397,True,2.8908991372213424,1866.0652864269564,0.35813,5.36e-04,False,2.3806514858119714,1.1230637587486612,0.09168023143646953,2.0919049448430328e-42,226.531436439552,4.581187217124138e-43,19.85649663443603,9.683427434771889e-88,1.106138558402722,1.051445149069825,3717,100,0.36015088316992305,0.007850168465396325,0.3450107843382015,0.37563529648066435
exp_spline,36300.0,36900.0,36600.0,4495,0.3436765711964665,0.008954393949610914,4.916956354119807,True,3.1364831723513755,1632.4875400388296,0.34368,6.13e-04,False,2.1296867986448276,1.1158955069552534,0.0983961091056621,2.4653638568920145e-38,148.84241777275017,6.4492381707204264e-27,16.99318184550327,9.224651164185729e-65,1.2537560874160467,1.252402217877713,3857,100,0.3419192123710036,0.009292273555781006,0.32345218600143927,0.35979804265202653
exp_spline,36600.0,37200.0,36900.0,3717,0.33496092195756105,0.009722865503759498,4.119916980951841,True,2.9847676161247287,1364.5120553997763,0.33496,7.33e-04,False,1.8963994954230832,1.0726569803419777,0.09553838080687072,5.574202525483367e-30,81.57847743426012,2.460614579110656e-13,15.758992487940999,5.957516458208054e-56,1.2781709937431371,1.2812146272739031,3500,100,0.33491001581988766,0.009192395189942467,0.3163911415546131,0.3513852748951434
exp_spline,36900.0,37500.0,37200.0,3857,0.37139448968106814,0.01003076253318061,4.040885755500203,True,3.010435483951108,1361.0746958971379,0.37139,7.35e-04,False,2.138334416955666,1.2776191139635844,0.08692418371748689,8.34644644921707e-26,96.45424721277719,2.7857145855057605e-16,15.955662977478829,2.60195859459564e-57,1.0546529430669649,1.0392241795222295,3131,100,0.3714026929970866,0.009681816635484225,0.34963145941030926,0.3854228742588627
exp_spline,37200.0,37800.0,37500.0,3500,0.41986548107103316,0.011259810379864397,3.384118027085639,True,2.962043938728448,705.0685278050987,0.41987,1.42e-03,False,2.061386883667728,1.2977982914063695,0.08556583682930011,9.625323874084488e-23,115.74583240215686,3.684098814880992e-20,11.183404018041742,4.916716714923157e-29,1.0298001948040947,0.9653611351087905,2371,100,0.4202326618826887,0.010759721246956634,0.4007171055287073,0.43991962833888454
