family,variant,fitter,t0,t1,t_mid,n_events,n,se_n,mu_mean,converged,condition_number,beta_exp,alpha,timescales,edge_window,loglik_per_event,gain_over_poisson_per_event,ks_stat,ks_p,lb_stat,lb_p,dispersion_z,dispersion_p,heldout_gain_over_poisson_per_event,heldout_gain_kernel_only_per_event,heldout_n_events
merge,merge within 100 us,mix_const,47400.0,48000.0,47700.0,889,0.503236510030385,0.07643897535552602,0.7341299082845655,True,365.81931706350576,,0.00000 0.00000 0.00000 0.01504 0.10398 0.00000 0.09096 0.09427 0.03416 0.00000 0.03907 0.08239 0.04338,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.10909491424254708,0.7159273339447889,0.01638023666199767,0.9677517335312187,14.384303995119216,0.15617284192284261,0.33275588584747384,0.7393185602796596,1.0170920657923557,1.017939587600963,854
merge,merge within 100 us,mix_const,47700.0,48300.0,48000.0,907,0.5407983325117709,0.06814202914807939,0.695433151797645,True,53.76526581617508,,0.00000 0.00000 0.00000 0.00000 0.14636 0.00000 0.15628 0.02643 0.01001 0.00000 0.04078 0.00000 0.16094,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.35889453468738414,0.9456817397883939,0.030910783559522204,0.34444459778410585,14.220331240878874,0.16317676613547025,0.14837660146247336,0.8820455649902335,0.6258378538334163,0.579305015071265,670
merge,merge within 100 us,mix_const,48000.0,48600.0,48300.0,854,0.5777533868780612,0.063850209042786,0.6026773750009107,True,265.5168572818422,,0.00000 0.00000 0.00000 0.00000 0.14976 0.00000 0.17493 0.01518 0.00496 0.01582 0.02726 0.00000 0.18985,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.3881936656519429,1.0351921270795192,0.029913438339761206,0.42118998734464563,30.458377979852944,0.000720534126766253,-0.6999567682467555,0.48395430342465406,0.7559595706468073,0.7571927497820308,852
merge,merge within 100 us,mix_const,48300.0,48900.0,48600.0,670,0.4652513610423092,0.08685883342459425,0.59626136895718,True,29.425266013884805,,0.00000 0.00000 0.00000 0.02347 0.07823 0.00000 0.10041 0.00000 0.09335 0.00000 0.00000 0.00000 0.16980,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,-0.28909173180087516,0.6005602110302596,0.027793992161189607,0.6680469791678733,14.018509446016683,0.17214900784061954,-0.8376999817055928,0.40219922372778916,0.8465704502112492,0.8243307661324147,839
merge,merge within 100 us,mix_const,48600.0,49200.0,48900.0,852,0.5190350068484524,0.07300540483886335,0.6846374259113728,True,139.7408875914639,,0.00000 0.00000 0.00000 0.00303 0.13810 0.00000 0.11821 0.00000 0.05684 0.04290 0.00000 0.12462 0.03533,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.12085371489136248,0.7701968432781932,0.02078949002736774,0.847428896077479,24.86560129472824,0.005606159754130153,-0.6545950311208282,0.5127285241061894,0.6635827548912983,0.6462782076921899,705
merge,merge within 100 us,mix_const,48900.0,49500.0,49200.0,839,0.5658626427906077,0.06786608704147283,0.6065840600155692,True,40.53614078503022,,0.00000 0.00000 0.00000 0.00000 0.14670 0.00945 0.11940 0.00000 0.03527 0.08348 0.00000 0.00000 0.17156,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.1739367885185127,0.8386557372674528,0.018317851208980107,0.9359988411463572,27.328049626032,0.002310444416264046,-0.22417657012977782,0.8226199138655428,0.6433156479800253,0.5896144696996332,607
merge,merge within 100 us,mix_const,49200.0,49800.0,49500.0,705,0.42067418887489755,0.08922392408408969,0.6773020979146137,True,107.03281830844838,,0.00000 0.00000 0.00000 0.00346 0.12264 0.00000 0.06587 0.04842 0.05776 0.00008 0.00000 0.00000 0.12245,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,-0.1827917077145083,0.6559401446893695,0.01657378490117667,0.9885801180629283,11.736879958274757,0.3030520848027074,-0.2842024698357274,0.7762552228205575,0.554369435289117,0.5424460287071187,583
merge,merge within 100 us,mix_const,49500.0,50100.0,49800.0,607,0.5235282468642946,0.09525142064244664,0.4806828152473774,True,40.281943429553856,,0.00000 0.00000 0.00000 0.01285 0.09429 0.00000 0.07225 0.07023 0.00000 0.00865 0.00000 0.00000 0.26525,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,-0.3827335310583073,0.6056673330983408,0.023665596723745463,0.8776883409444133,17.68693949066316,0.06047979965802031,-0.40610611993768514,0.6846646292510485,0.8863710582624533,0.8189484552260982,904
merge,merge within 100 us,mix_const,49800.0,50400.0,50100.0,583,0.5741773074066161,0.09400549032148076,0.42175876150707775,True,108.04274328402695,,0.00000 0.00000 0.00000 0.00000 0.08150 0.00000 0.03821 0.16107 0.00000 0.00000 0.00000 0.04291 0.25048,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,-0.4653355108121311,0.5634069580535228,0.017270573276571555,0.9938808509604162,11.78898809078863,0.29942700057882976,-0.37602715523750596,0.7068967080772772,1.045473210931398,0.9036225279348811,1054
merge,merge within 100 us,mix_const,50100.0,50700.0,50400.0,904,0.7104470642464518,0.0578967795981713,0.4404297776159023,True,79.95101054493661,,0.00000 0.00000 0.00000 0.01656 0.12675 0.00000 0.00948 0.22414 0.00000 0.00000 0.00000 0.16890 0.16462,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.2620183975531066,0.8521186923770765,0.021597171047178954,0.7845501976075164,7.996080234617542,0.6292198311573697,-0.5835664782654567,0.5595120188244462,1.021463338873737,1.011167009040209,1048
merge,merge within 100 us,mix_const,50400.0,51000.0,50700.0,1054,0.6654769667380711,0.059151375895352666,0.5832824340336337,True,188.11205406694793,,0.00000 0.00000 0.00000 0.00000 0.15160 0.00000 0.08722 0.11670 0.02802 0.11710 0.00000 0.00345 0.16139,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.5081440153647672,0.9447259414796061,0.02782990758790277,0.38096011388639306,13.051057991980228,0.2208311064803712,-0.5222362227943638,0.6015058684452808,0.9859616701907414,0.9664574151898897,1315
merge,merge within 100 us,mix_const,50700.0,51300.0,51000.0,1048,0.5074123391152572,0.044579830264455,0.8602852211210749,True,36.60612085094719,,0.00000 0.00000 0.00000 0.00000 0.15002 0.00000 0.18735 0.00000 0.12130 0.01172 0.00000 0.03702 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.6027717784108608,1.0450625687460198,0.03697461610185526,0.11108811640097638,14.711191051553897,0.14295143559843954,0.046148047825517936,0.963192250149235,0.7465930517457438,0.734385536361033,1388
merge,merge within 100 us,mix_const,51000.0,51600.0,51300.0,1315,0.8076146288494903,0.050101903225866974,0.42615893056070175,True,98.07811713950433,,0.00000 0.00000 0.00000 0.00447 0.15320 0.00000 0.18533 0.00000 0.07318 0.00000 0.00000 0.10952 0.28191,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.7698332641152622,0.9851709747195436,0.01595720195540465,0.8857546672356903,20.280317142175043,0.02671010448054391,-0.629880791309853,0.5287725813473709,0.7418157370018785,0.7243877455531091,1095
merge,merge within 100 us,mix_const,51300.0,51900.0,51600.0,1388,0.7810573736161096,0.04971175803837732,0.5039517263876254,True,351.4012007833391,,0.00000 0.00000 0.00000 0.02095 0.10850 0.00000 0.16035 0.00000 0.07031 0.00000 0.03414 0.21459 0.17222,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.607428075563972,0.7687385897133685,0.01625914821093208,0.8505666858198615,20.204864841453116,0.027373482838007532,-1.07630767122638,0.2817896789724743,1.0729655740549564,1.0636397969041398,1196
merge,merge within 100 us,mix_const,51600.0,52200.0,51900.0,1095,0.6939151582509342,0.06672483185189543,0.5568428289253331,True,123.20083740407418,,0.00000 0.00000 0.00000 0.04083 0.08035 0.00000 0.16333 0.00000 0.04457 0.00000 0.00000 0.24584 0.11898,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.3358275062444933,0.7342475192100385,0.0195811903805731,0.7874943846449369,11.098599190437923,0.3498880155566291,-0.4908336471952505,0.6235441099912571,0.9517771524778799,0.9396051348287295,1287
merge,merge within 100 us,mix_const,51900.0,52500.0,52200.0,1196,0.7098063036778783,0.05188690478599423,0.5825419993461799,True,88.07692509811989,,0.00000 0.00000 0.00000 0.03494 0.14559 0.00000 0.17508 0.02753 0.00000 0.00000 0.00000 0.21572 0.11096,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.7702593913673367,1.0804511120729061,0.02355392563948688,0.5130187309046836,26.421181307352633,0.003213166913942802,-0.4719507504613176,0.6369619422329368,1.0506043616699428,1.048854790365948,1304
merge,merge within 100 us,mix_const,52200.0,52800.0,52500.0,1287,0.6484995365060405,0.05341913557064374,0.7538485618732211,True,90.89482658705022,,0.00000 0.00000 0.00000 0.03322 0.13835 0.00000 0.13418 0.05866 0.00000 0.00000 0.00000 0.24057 0.04353,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.7118263353224931,0.9486867829425126,0.023023089462556712,0.49532868445926115,30.313754158251918,0.0007610267423083626,-0.18560058181325384,0.852757997272777,1.213297104186862,1.2141496324677143,1253
merge,merge within 100 us,mix_const,52500.0,53100.0,52800.0,1304,0.602991921862476,0.061472743346124556,0.8591774455848,True,84.56164419112831,,0.00000 0.00000 0.00000 0.00000 0.20703 0.00000 0.10095 0.05461 0.00000 0.02334 0.08799 0.00000 0.12907,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.8343193859720042,1.0580572987015522,0.02346882525312599,0.4621992845561852,37.01678009099582,5.6216431465818794e-05,-0.25149407418364966,0.8014321431208402,0.9189010367532208,0.9157660142589131,1190
merge,merge within 100 us,mix_const,52800.0,53400.0,53100.0,1253,0.6450566033090857,0.05915836317791429,0.7437122117639033,True,90.95842476357099,,0.00000 0.00000 0.00000 0.00000 0.20047 0.06268 0.09179 0.02533 0.03631 0.00000 0.04541 0.00000 0.18307,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.965413729073919,1.2290474293939972,0.02227648009750724,0.5552539552317537,22.465686193323595,0.012900244238330026,0.4212893269175519,0.6735438229435302,0.7496223334345161,0.7521521651771015,1271
merge,merge within 100 us,mix_const,53100.0,53700.0,53400.0,1190,0.7605916913025148,0.04785930706750239,0.4823869516682413,True,113.73648062204349,,0.00000 0.00000 0.00000 0.00000 0.16574 0.01737 0.09450 0.05987 0.01893 0.00000 0.00000 0.20934 0.19484,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.6135857667819156,0.9288068358924869,0.01524603362319729,0.9408954164126276,10.526413245057261,0.3955834635377478,0.23117587451917154,0.8171781717470274,0.7644489223658048,0.7529726606141843,1414
merge,merge within 100 us,mix_const,53400.0,54000.0,53700.0,1271,0.7606649611324855,0.04793152260522642,0.5090890588675794,True,137.2970864855387,,0.00000 0.00000 0.00000 0.00000 0.14465 0.01431 0.09694 0.04909 0.00000 0.01894 0.00000 0.29193 0.14480,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.5331738585157121,0.7825442425424045,0.016463397893004716,0.8752969630033569,16.544828226811518,0.08506230943596213,-0.6938595914039706,0.48777026695506753,0.8001803346872057,0.7972832265757382,1373
merge,merge within 100 us,mix_const,53700.0,54300.0,54000.0,1414,0.7100861912044832,0.05543824692335019,0.6873200230721486,True,351.39202300495305,,0.00000 0.00000 0.00000 0.00000 0.15539 0.00000 0.13003 0.03431 0.00000 0.00000 0.06870 0.18964 0.13201,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.6127853684731811,0.7555371772328092,0.015878854877802835,0.8623519931804958,9.395447488440219,0.495029794461875,-0.36398623535287705,0.7158682880074654,1.1214927355704334,1.122775080344591,1338
merge,merge within 100 us,mix_const,54000.0,54600.0,54300.0,1373,0.7105361072096947,0.05507722975385171,0.6601994669284738,True,462.78700871284167,,0.00000 0.00000 0.00000 0.03938 0.12066 0.00000 0.12931 0.03201 0.02793 0.00000 0.00485 0.27318 0.08323,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.6303058443775609,0.8024820938257363,0.02023670330096774,0.6199384510588171,2.0056658848563145,0.9962965441349163,0.2562496515366669,0.7977580717474586,1.216953005157132,1.190048963472498,1748
merge,merge within 100 us,mix_const,54300.0,54900.0,54600.0,1338,0.6076081115140949,0.03957272679143156,0.8727396265454064,True,60.242228458917275,,0.00000 0.00000 0.00000 0.00000 0.18966 0.00000 0.17569 0.00000 0.03977 0.00000 0.07550 0.12699 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.9377000672897096,1.1356984818176823,0.02136535973940204,0.5670396305025748,24.323681202422815,0.006786064602551778,-0.5467759906867548,0.5845326398167896,1.1137696809852686,1.0661992050433724,1891
merge,merge within 100 us,mix_const,54600.0,55200.0,54900.0,1748,0.7282453641758313,0.03892761471688401,0.7935585293151168,True,39.01814241441076,,0.00000 0.00000 0.00000 0.00000 0.22396 0.00017 0.16353 0.00000 0.04962 0.00000 0.14979 0.00000 0.14118,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.2831193813584563,1.2138214803591219,0.023456178233819736,0.28681230452119555,33.83054696373795,0.00019730873628651466,-0.7985507844700492,0.42455093478920425,1.2503175207368198,1.250623735441476,1741
merge,merge within 100 us,mix_const,54900.0,55500.0,55200.0,1891,0.7647881066676455,0.040966053321841556,0.7397722184020199,True,120.02223999941882,,0.00000 0.00000 0.00000 0.00000 0.19097 0.02094 0.14283 0.04819 0.03343 0.00000 0.13670 0.00000 0.19172,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.219729218965793,1.0717978055234818,0.02085923993185205,0.37787200273261434,24.21149129846295,0.007058387101704035,-0.17660888821393975,0.8598156120510488,1.2162831879245553,1.2164386957284001,1914
merge,merge within 100 us,mix_const,55200.0,55800.0,55500.0,1741,0.726641727220877,0.044396833891057204,0.8065001078297361,True,39.00747466160202,,0.00000 0.00000 0.00000 0.00000 0.17706 0.00000 0.25482 0.04627 0.00000 0.00000 0.05863 0.00000 0.18986,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.3348705394330886,1.269585254881046,0.029941074259087347,0.08641251321550303,35.58697458399355,9.909820555361573e-05,0.0030332941433972647,0.9975797851459586,0.8937552905046037,0.8926070761686546,2019
merge,merge within 100 us,mix_const,55500.0,56100.0,55800.0,1914,0.7619214425049883,0.04077395964423393,0.7666924957411373,True,60.06883719249919,,0.00000 0.00000 0.00000 0.00000 0.19267 0.00000 0.24398 0.01927 0.00378 0.00000 0.08701 0.00000 0.21522,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.3848326732785778,1.2248117564818246,0.024164470858428377,0.21026007094022725,28.406849982331043,0.0015532760362485221,0.6437615053843199,0.5197300994079841,0.7564782773667276,0.7629988533180397,1822
merge,merge within 100 us,mix_const,55800.0,56400.0,56100.0,2019,0.6476875649110456,0.051517478925697316,1.1833706626553067,True,1075.0047630872969,,0.00000 0.00000 0.00000 0.00000 0.18361 0.00000 0.16790 0.02697 0.00645 0.03666 0.00649 0.21308 0.00652,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.1188324358260822,0.9054044727293912,0.015492117509477961,0.7116019562940261,19.00705499039336,0.040173164705068785,-0.2350777308994845,0.81414840259477,0.8957677163352424,0.877106487859147,2514
merge,merge within 100 us,mix_const,56100.0,56700.0,56400.0,1822,0.5812920807807513,0.06807772241767021,1.271482515107091,True,339.0240223158848,,0.00000 0.00000 0.00000 0.00000 0.17233 0.00000 0.15013 0.00000 0.03004 0.01056 0.00000 0.13353 0.08469,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.8916052376081548,0.7808448150043975,0.017195993733769455,0.6476080253638155,27.512769811063166,0.0021593471106913322,-1.0667257613184316,0.28609569066208107,1.280696130756212,1.0695006258975508,3861
merge,merge within 100 us,mix_const,56400.0,57000.0,56700.0,2514,0.7422032085377361,0.040872650087350845,1.0972744598849442,True,205.9302250713496,,0.00000 0.00000 0.00000 0.00000 0.18069 0.01414 0.17237 0.00000 0.01182 0.06181 0.04116 0.00000 0.26021,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,True,1.3123532633500354,0.879652529415989,0.01774795531372264,0.40220725142233815,38.181561991736125,3.528652830525941e-05,-0.2829033312678079,0.7772509408780703,1.2127664727368233,0.9742502489654258,5526
merge,merge within 100 us,mix_const,56700.0,57300.0,57000.0,3861,0.7332828220838137,0.02999950457492122,1.7187646717347407,True,293.3213121020078,,0.00000 0.00000 0.00000 0.00000 0.22429 0.00000 0.18123 0.04884 0.03203 0.02757 0.08799 0.00000 0.13134,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,True,1.9536332047307396,1.0918813636826492,0.018731120249514323,0.13146935598712284,101.6849525018964,2.5056401560678038e-17,-1.2295872706014452,0.2188516992072007,,,0
merge,merge within 100 us,mix_const,57000.0,57600.0,57300.0,5526,0.935054055053208,0.02634279322748257,0.8033992214514113,True,94.99004303811452,,0.00000 0.00000 0.00000 0.00000 0.21025 0.00000 0.18309 0.07313 0.04240 0.00000 0.14359 0.00000 0.28259,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,True,2.2100542148075464,0.9897643645403309,0.015542226478314134,0.13706465001637635,93.77647350923223,9.518504653206223e-16,-1.0408062404009557,0.29796548323661776,,,0
merge,merge within 100 us,mix_spline,34200.0,34800.0,34500.0,2620,0.5464656092607356,0.031159501950626996,1.9813451550491876,True,315.7915841990953,,0.00000 0.00000 0.00000 0.00000 0.13516 0.00000 0.20343 0.00995 0.01873 0.08026 0.09894 0.00000 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,True,1.1490692707864107,0.6750693292474144,0.013640862101053036,0.7088287902585924,12.114031074138186,0.2774973356646828,0.11337645531016213,0.9097321052796493,0.743038073330064,0.7321601287674478,2203
merge,merge within 100 us,mix_spline,34500.0,35100.0,34800.0,2228,0.5289762688695642,0.07465892424293628,1.7482172177737854,True,111.86781106563828,,0.00000 0.00000 0.00000 0.00000 0.12065 0.00000 0.17599 0.03724 0.00000 0.18752 0.00000 0.00000 0.00758,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,True,0.9861677173729267,0.6742377715418985,0.014325470138856655,0.744744586006011,19.43037614068684,0.03512473646504088,0.29826126274446163,0.7655037673251431,0.7550314405754539,0.754611380785351,2136
merge,merge within 100 us,mix_spline,34800.0,35400.0,35100.0,2203,0.6449101787517025,0.06781568463866174,1.3045907446912293,True,101.8875861592576,,0.00000 0.00000 0.00000 0.00000 0.14440 0.01414 0.14874 0.00000 0.11220 0.06965 0.00000 0.00000 0.15578,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,True,1.0400673964231462,0.7394217048369492,0.01915356683288405,0.389251374127103,23.216888729409867,0.009973705171498837,0.7742508091038749,0.4387824870401047,1.0073154447849275,0.942285043324344,3249
merge,merge within 100 us,mix_spline,35100.0,35700.0,35400.0,2136,0.48236376029175004,0.03211056978152576,1.842792178300972,True,19.284759658161885,,0.00000 0.00000 0.00000 0.00000 0.15771 0.00000 0.17421 0.00000 0.08448 0.00000 0.06596 0.00000 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.0346299023927106,0.7648693575287715,0.01922084458228679,0.40399211744459196,9.74510803008135,0.4631333393166792,1.090824202563428,0.27535024464751345,1.0804640474482767,0.8676229798678553,4794
merge,merge within 100 us,mix_spline,35400.0,36000.0,35700.0,3249,0.6526589563745027,0.03502948424420429,1.8798281431186532,True,69.16462699736432,,0.00000 0.00000 0.00000 0.01126 0.20128 0.00000 0.16778 0.00000 0.07025 0.08298 0.00000 0.11911 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.6487485845719274,0.9595757041189735,0.022038184470282274,0.08393572248395309,17.4966292594596,0.06407210534234582,1.7660022441959489,0.0773954723626527,0.9492209367726463,0.868202322696477,5110
merge,merge within 100 us,mix_spline,35700.0,36300.0,36000.0,4794,0.7818371989933355,0.042197604691956006,1.757719033393212,True,1686.420381279446,,0.00000 0.00000 0.00000 0.07967 0.14769 0.00000 0.17184 0.00000 0.11331 0.03680 0.06173 0.02636 0.14444,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.9793614030020281,0.9011706432238449,0.014333282821710203,0.2755922497201231,18.21741929226459,0.05140497948131024,1.3230632896228447,0.18581433155468285,0.8833764868240438,0.8672684793525383,4009
merge,merge within 100 us,mix_spline,36000.0,36600.0,36300.0,5110,0.7497713538130105,0.028534151499094107,2.144193801098682,True,169.49507144602632,,0.00000 0.00000 0.00000 0.11297 0.10207 0.00000 0.19267 0.00000 0.11654 0.00000 0.06019 0.16533 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,2.0262544287564834,0.8842294007748795,0.01441052907016005,0.23682034237835692,20.44561794685866,0.025308722279658698,0.9722760007144735,0.33091325986619435,0.8884262536525638,0.784290330606748,3298
merge,merge within 100 us,mix_spline,36300.0,36900.0,36600.0,4009,0.7356165089949399,0.03918069657981413,1.7575222151035692,True,1641.6506569458013,,0.00000 0.00000 0.00000 0.07008 0.12652 0.00000 0.18161 0.03327 0.06556 0.00777 0.09341 0.08187 0.07552,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.771512469417112,0.8721450119907516,0.014407573679473096,0.37253963534330226,15.19866879076309,0.12498487941499338,1.091981714093365,0.2748411386729993,0.8972302388974293,0.8815594587394262,3324
merge,merge within 100 us,mix_spline,36600.0,37200.0,36900.0,3298,0.7217996908259986,0.034886585841562893,1.5157312006571222,True,753.813317557725,,0.00000 0.00000 0.00000 0.03643 0.13999 0.00000 0.18053 0.02682 0.03930 0.05054 0.07521 0.17298 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.4984534350637964,0.7943115871603985,0.015243428861613628,0.4233915400653162,13.4976327184678,0.19716328103655606,0.7361059136695505,0.4616662441626054,0.9297421965128324,0.9284875148838038,3056
merge,merge within 100 us,mix_spline,36900.0,37500.0,37200.0,3324,0.713417055026756,0.036384922747200676,1.588557522895669,True,141.67206590733167,,0.00000 0.00000 0.00000 0.02693 0.15896 0.00000 0.19689 0.00000 0.10991 0.00000 0.09322 0.12751 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.6008372442086782,0.8888427434494859,0.014711305695492338,0.46373621667412435,10.6355314040269,0.38660907880677253,0.07115604094357662,0.9432735669347727,0.8461107038017089,0.8333304577705812,2841
